01月02日 10:56	十分关心	#北航教授被指性骚扰# 【北航教授被指性骚扰事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。点击左下角【+关 ​ 展开全文c
01月02日 10:56	全民话题	【陈小武回应#女博士实名举报教授性骚扰#：我没有做过违法乱纪的事】陈小武对“被指骚扰女学生”事件作出以下回应：“第一，我没有做过违法乱纪的事；第二，学校已在调查此事，具体情况以学校的调查结果为准；第三，此事涉及到我的个人名誉问题，我会保留一切合法权益。”（北青报） ​ 展开全文c
01月02日 10:53	韩伟	新年第一天上班，毛振华和陈小武算是两个大事吧 ​
01月02日 10:48	石家庄热门头条	#北航教授被指性骚扰#【女博士实名举报导师性骚扰 涉事教授否认】18年1月1日，网友@cici小居士 曝北航导师陈小武12年前曾性骚扰自己及多位女学生，并有受害人证词和录音可证实。@北京航空航天大学 回应：正核实调查；涉事教授回应：没做过违法乱纪的事，以调查结果为准。详戳↓ ​
01月02日 10:46	石家庄微情报	#北航教授被指性骚扰#【女博士实名举报导师性骚扰 涉事教授否认】18年1月1日，网友@cici小居士 曝北航导师陈小武12年前曾性骚扰自己及多位女学生，并有受害人证词和录音可证实。@北京航空航天大学 回应：正核实调查；涉事教授回应：没做过违法乱纪的事，以调查结果为准。详戳↓ ​
01月02日 10:43	头条博客	【女博士实名举报北航博导性骚扰，称有7女生受害】@红星新闻 2018年的第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博士生导师、长江学者陈小武。罗茜茜称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰，“我决定不再沉默，我要站出来。”1日19时左右，北航就网络举报在官 ​ 展开全文c
01月02日 10:41	北京校园	【#北航教授被指性骚扰#事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。详戳↓ ​​​ 北航教授被指性骚扰事件后续 ​
01月02日 10:37	石家庄帮忙	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 10:36	微博校园	【#北航教授被指性骚扰#事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。详戳↓ 北航教授被指性骚扰事件后续 ​
01月02日 10:36	双流检察	【女博士实名举报：“北航博导性骚扰”，称有7女生受害 校方：已暂停其工作】“12年前，我也曾被陈小武性骚扰。”2018年的第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博士生导师、长江学者陈小武。罗茜茜称，12年前，在北航读博期间，曾被自己的副导师陈小武性骚扰。在1日19时左 ​ 展开全文c
01月02日 10:23	微博教育	#北航教授被指性骚扰# 【北航教授被指性骚扰事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。 ​ 展开全文c
01月02日 10:23	凤舞九天_6666	北航：已暂停陈小武工作 对违反师德行为零容忍 #新闻# O北航：已暂停陈小武工作 对违反师德行为零容忍 ​
01月02日 10:22	全国校园新鲜事儿	#全国校园新鲜事儿#【#北航教授被指性骚扰#事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。详戳↓ ​​​ ​ 展开全文c
01月02日 10:21	凤舞九天_6666	女博士罗茜茜实名举报长江学者陈小武性骚扰女学生 #新闻# O女博士罗茜茜实名举报长江学者陈小武性骚扰女学生 ​
01月02日 10:20	头条校园	【#北航教授被指性骚扰#事件进展｜爆料人公布部分截图证据】18年1月1日，网友@cici小居士 曝北航教授陈小武12年前曾性骚扰自己，此后还有多位女学生受害。@北京航空航天大学 正调查核实；陈小武对此否认。1月2日，爆料人@cici小居士 再度发声，公布了部分截图证据。详戳↓ ​​​北航教授被指性骚扰事件后续 ​
01月02日 10:20	昆明亭长朗然	北航回应本校长江学者师德问题:暂停陈小武工作 正在调查核实 O北航回应本校长江学者师德问题:暂停陈小武工作 正在调查核实 信息安全意识培训游戏之安全防御战 O网页链接 ​
01月02日 10:18	女性之声	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展了调查核实，并已暂停陈小武的工作。此前，北航女生举报副导师陈某对她进行过性骚扰。该教授对“被指骚扰女学生”事件作出回应称没有做过违法乱纪的事，还称此事涉及个人名誉，将保留一切合法权益。 ​
01月02日 10:10	马鞍山反邪教	#北航教授被指性骚扰#【北航教授否认性骚扰 举报女博士再次公布截图和录音证据】2018年1月1日，网友@cici小居士 #实名举报陈小武#12年前曾性骚扰自己及多位女学生，并有受害人证词和录音可证实。对此，@北京航空航天大学 回应：正核实调查，已暂停其工作；涉事教授陈小武回应：没做过违法乱纪的 ​ 展开全文c
01月02日 10:10	法制网	【女博士实名举报：“北航博导性骚扰”，称有7女生受害 校方：已暂停其工作】“12年前，我也曾被陈小武性骚扰。”2018年的第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博士生导师、长江学者陈小武。罗茜茜称，12年前，在北航读博期间，曾被自己的副导师陈小武性骚扰。在1日19时左 ​ 展开全文c
01月02日 10:09	建邺司法	北京航空航天大学回应陈小武师德师风的问题 - O北京航空航天大学回应陈小武师德师风的问题 ​
01月02日 10:06	北京二环那点事	#北航教授性骚扰#女博士实名举报北航博导性骚扰，称有7女生受害，校方：已暂停陈小武工作O北航通报教授骚扰女学生事件 已暂停涉事教授工作 ​
01月02日 10:06	轻舟小发财	北航陈小武被举报性骚扰女学生事件是怎么回事始末介绍 陈小武性骚扰女学生是真的吗 北京航空航天大学陈小武是谁个人资料照片简介O网页链接 ​
01月02日 10:03	申江服务导报	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 10:00	凤凰周刊	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 12:59	冰清嘉旎	北航教师陈小武因师德师风问题被举报，学校调查并将其停职_未来网 O北航教师陈小武因师德师风问题被举报，学校调查并将其停职 ​
01月02日 12:58	凯迪猫眼看人	【力量时评：北航桃色事件：女生的软肋正是评定机制的短板】2018年的第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博士生导师、长江学者陈小武。在接受红星新闻记者采访时，罗茜茜称，12年前，在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网 ​ 展开全文c
01月02日 12:53	槿年却相惜	如何看待北航长江学者陈小武被已毕业女博士罗茜茜实名举报？ - 288个回答，3753人关注，O网页链接（想看更多？下载 @知乎 App：知乎） ​
01月02日 12:51	简木生--撰稿者	如何看待北航长江学者陈小武被已毕业女博士罗茜茜实名举报？ O网页链接知乎上这些回答看完非常震惊……可怕…… ​
01月02日 12:46	楚雄周知	这说的可是十几年的事儿了，证据确凿吗？撩妹跟性骚扰的区别是什么？且不管这事是真是假，当前这舆论局面对于陈小武 竞选及其仕途前景的打击那可不是闹着玩的。【#北航教授被举报性骚扰#女学生 ？】校方发通告暂停其工作 。涉事教授：我没有做过违法乱纪的事】1月1日，北京航空航天大学发布通告 ​ 展开全文c
01月02日 12:45	远去的彩虹	北航：已暂停陈小武工作 对违反师德行为零容忍 #新闻# O北航：已暂停陈小武工作 对违反师德行为零容忍 ​
01月02日 12:39	南宁晚报	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 12:38	字染界	女博士实名举报北航博导性骚扰，称有7女生受害，校方:已暂停陈小武工作#今日爆点# O女博士实名举报北航博导性骚扰，称有7女生受害，校方:已暂停陈小武工作#今日爆点# ​
01月02日 12:35	都市时报	【北航回应老师被举报性骚扰女学生事件】@北京航空航天大学 发布声明：学校一直高度重视近期社交网络媒体关于我校教师陈小武师德师风的问题反映及实名举报，第一时间成立了工作组展开调查，并已暂停陈小武的工作。学校对违反师德师风的行为零容忍，有关情况一经查实，将坚决严肃处理，绝不姑息。（中国 ​ 展开全文c
01月02日 12:29	结石居士	【北航教授回应被举报性骚扰女学生：没做过违法的事】1月1日下午，北京航空航天大学发布通告称，学校一直高度重视近期社交网络媒体关于我校教师陈小武师德师风的问题反映及实名举报，第一时间成立了工作组，迅速开展调查核实，并已暂停陈小武的工作。 L济宁晚报宋延坤的秒拍视频 ​
01月02日 12:24	印象就是一种感觉	〈女博士实名举报北航博导性骚扰，称有7女生受害，校方：已暂停陈小武工作〉看到这个我想说，真男人都喜欢女人，但你丫用手中的权力玩女人就让人觉得非常恶心。。。 ​
01月02日 12:23	liusong的美丽家园	发表了一篇转载博文《[转载]女博士实名举报北航博导性骚扰，称有7女生受害，校方：已暂停陈小武》O[转载]女博士实名举报北航博导性骚扰，称有7女生受害，校方：已暂停陈小武 ​
01月02日 12:21	申江服务导报	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我的学妹们依旧在被他性 ​ 展开全文c
01月02日 12:18	凯迪猫眼看人	【北航回应老师被举报性骚扰女学生事件：已暂停其工作 涉事教授：没做过违法乱纪的事】1月1日，北京航空航天大学发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北京航空航天大学2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰 ​ 展开全文c
01月02日 12:07	新京报书评周刊	【被性侵的弱者从反抗、诉说到寻求正义，步步艰难】北京航空航天大学教师陈小武被实名举报“性骚扰”，引起广泛热议。美国学者苏珊·布朗米勒在《违背我们的意愿》中回顾性侵史，从神话法典到战争骚乱，从种族问题到权利胁迫。性侵受害者寻求正义的声音，最终去哪儿了？O并没有迹象表明，对女性的侵犯与歧视已有所收敛 ​
01月02日 12:04	新时代舆情	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我的学妹们依旧在被他性 ​ 展开全文c
01月02日 12:02	西部头条新闻	#头条新闻#【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】#微博头条#2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我 ​ 展开全文c
01月02日 12:00	当代公益	分享 @澎湃新闻 的头条文章 【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看 ​ 展开全文c
01月02日 12:00	何天恩	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 14:59	信息时报	#今日微信热点# 【名校女博士被导师性骚扰，12年后实名举报，至少还有7名学妹受害！学校及导师回应...】2018年的第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博士生导师、长江学者陈小武。罗茜茜称，12年前，在北航读博期间，曾被自己的副导师陈小武性骚扰。1日，北京航空航天大学 ​ 展开全文c
01月02日 14:59	浔阳晚报	【被举报“性骚扰女学生”，北航教授回应：没做过违法乱纪的事】1月1日，北航发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北航2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关系不好，随后企 ​ 展开全文c
01月02日 14:58	重庆晚报	【女博士举报北航教授陈小武性骚扰 再公布截图和录音证据】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。当天，陈小武曾接受媒体采访称，没做过违法乱纪的事。1月2日，罗茜茜例举证词、录音，以及第三方对话等证据，还抛出一条重磅：陈小武 ​ 展开全文c
01月02日 14:56	网易新闻客户端	【女博士举报北航教授性骚扰：曾借钱让怀孕女生封口】北航女博士罗茜茜实名举报教授陈小武性骚扰女学生。陈小武回应称没做过违法乱纪的事。罗茜茜表示，已有7名女性受害，并例举证词、录音、第三方佐证怀孕女生的存在等证据。她表示，陈小武曾使一位女学生怀孕，他用钱封口，因私了数目较大，还向朋友 ​ 展开全文c
01月02日 14:55	李思磐	让人感动的是，北航的学生没有一个“我的学校只准我批评不准外人指指点点”，也没有一个像厦大考古的学生那样出来集体欺凌爆料人，反而很多校友站出来支持她们。这真是个好学校。如何看待北航长江学者陈小武被已毕业女博士罗茜茜实名举报？ - 回答作者：「Lee Winter」O如何看待北航长江学者陈小武被已毕业女博士罗茜茜实名举报？（想看更多？ ​ 展开全文c
01月02日 14:48	京讯新闻	#热点# 【女博士举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​
01月02日 14:44	pkacc003_cv	发布了头条文章：《女博士举报北航教授陈小武性骚扰 再公布截图和录音证据》 O女博士举报北航教授陈小武性骚扰 再公布截图和录音证据 ​
01月02日 14:40	爱斯基摩人哇	『北航博导、长江学者陈小武因作风问题被举报，学校已成立工作组调查』O北航博导、长江学者陈小武因作风问题被举报，学校已成立工作组调查 ​
01月02日 14:40	金鹰955电台	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】1月1日，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博导、长江学者陈小武。据其称，12年前在北航读博期间，曾被副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然在网上看到，学妹们依旧在被他性骚扰。”她成立了一个微 ​ 展开全文c
01月02日 14:38	和讯网	【女博士举报北航教授陈小武性骚扰 再公布截图和录音证据】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。当天，陈小武在接受北京青年报采访时回应称，其没有做过违法乱纪的事。1月2日，罗茜茜再次通过微信公众号发文，例举证词、录音，以及 ​ 展开全文c
01月02日 14:37	退后我要开始八卦了	"女博士罗茜茜实名举报长江学者陈小武性骚扰女学生全文" O网页链接 ​
01月02日 14:37	z普罗旺斯的薰衣草未开	#实名举报陈小武#就六系屁事多，前有主南偷拍狂，后有这样鸟老师，是系风日下还是饥渴成性。无关系之间互黑，只是单纯吐槽。这也就是我为什么在学校呆了三年并不是太喜欢这的原因，总是缺少点“人”的教育。技术捧的比天高，培养一群机器人，连自己都不会保护未来怎么保护国家。培养出来一群僵硬的人， ​ 展开全文c
01月02日 14:36	恶趣味梦想家	2018年的第一天，北航毕业生罗茜茜实名举报其博士生导师陈小武性骚扰，一时掀起了轩然大波。与此同时，曾经就读于陈小武门下被他骚扰过的女生们也不断站出来，说出了她们自己的经历。而陈小武却在接受采访时矢口否认，称自己没有做过违法乱纪的事。发布了头条文章：《没人说，就继续——电影《不能说的 ​ 展开全文c
01月02日 14:35	河北快报	#石家庄在关注# 【女博士举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 14:30	广州日报	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】1月1日，美国硅谷华裔女学者罗茜茜在网上实名举报北京航天航空大学博导、长江学者陈小武。据其称，12年前在北航读博期间，曾被副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然在网上看到，学妹们依旧在被他性骚扰。”她成立了一个微 ​ 展开全文c
01月02日 14:29	石家庄帮忙	【女博士举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 14:28	新华月报	【北航被举报性骚扰教授回应：没做过违法的事】​​​1月1日，北京航空航天大学发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北京航空航天大学2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰。陈某将罗桦带回家，说其与妻子关 ​ 展开全文c
01月02日 14:28	京兰发	如果属实，请严惩叫兽，请他永不得翻身，遗臭万年。如果是造谣，请严惩造谣者。我个人认为这可能是真的。请北航校长和领导严查，请警察严查，请法院秉公判决。还人民正义和公道。如何看待北航长江学者陈小武被已毕业女博士罗茜茜实名举报？ - 442个回答，6043人关注，O网页链接（ ​ 展开全文c
01月02日 14:26	北国网	【北航回应老师被举报性骚扰女学生事件：已暂停其工作 涉事教授：没做过违法乱纪的事】1月1日，北京航空航天大学发布通告称，迅速开展调查核实，并已暂停陈小武的工作。此前，北京航空航天大学2000级本科生罗桦（化名）在贴中称，在她读博期间（2004年底到2005年初期间），副导师陈某对她进行过性骚扰 ​ 展开全文c
01月02日 14:20	恶趣味梦想家	社会的责任我们无从追究，法律的武器又被权势剥夺，难道亲生的父母要变成压死孩子的最后一根稻草？#北航陈小武性侵##北京名师家教涉性侵未成年# #山东东平性侵女童案# #女童# L恶趣味梦想家的秒拍视频 ​
01月02日 14:19	高淳普法	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我的学妹们依旧在被他性 ​ 展开全文c
01月02日 14:11	江南晚报	【北航及陈小武回应教师被举报性骚扰女学生事件】1日，女博士罗茜茜实名举报学者陈小武骚扰女学生事件引起热议。当日，@北京航空航天大学 发布声明↓↓表示有关情况一经查实，将坚决严肃处理，绝不姑息。陈小武同日作出以下回应：“第一，我没有做过违法乱纪的事；第二，学校已在调查此事，具体情况以 ​ 展开全文c
01月02日 14:06	中国妇女报	【女博士实名举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 16:59	湖光秋水	北航教师陈小武因师德师风问题被举报 学校调查并将其停职_腾讯网O北航教师陈小武因师德师风问题被举报 学校调查并将其停职 ​
01月02日 16:59	大牌奢侈品我这全都有am	【女博士举报北航教授陈小武性骚扰再公布截图和录音证据】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。当天，陈小武曾接受媒体采访称，没做过违法乱纪的事。1月2日，罗茜茜例举证词、录音，以及第三方对话等证据，还抛出一条重磅：陈小武.. ​ 展开全文c
01月02日 16:53	李宝明微宅	【女博士举报北航教授性骚扰:曾借钱让怀孕女生封口】女博士罗茜茜“迟到12年的举报”于1月1日公开于网络之后，当晚6点57分，北京航空航天大学通过官微发表声明称，关于教师陈小武师德师风的问题反映及实名举报，该校第一时间成立了工作组，迅速开展调查核实，并已暂停陈小武的工作。 ​ 展开全文c
01月02日 16:52	温州日报_jiangfan	【北航教授性骚扰女学生添新证 曾借钱给怀孕女生封口】原标题：女博士举报北航教授陈小武性骚扰 再公布截图和录音证据女博士&ldquo;迟到12年的举报&rdquo;持续发酵。1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学 （分享自 @凤凰网） O北航教授性骚扰女学生添新证 曾借钱给怀孕女生封口 ​
01月02日 16:50	香港商報網	【北航教授性骚扰女学生添新证，曾借钱给怀孕女生封口】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，「隔空」质问陈小武：「这已经是很强的证据链了。你还敢说自己没有违法乱纪？」在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 16:47	看了吗	【女博士实名举报北航教授性骚扰 再公布截图和录音证据】#第一眼# 1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 16:46	得意生活	【女博士举报北航教授性骚扰:曾借钱让怀孕女生封口】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。而陈小武回应称，其没有做过违法乱纪的事。1月2日，罗茜茜再次通过微信公众号发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据， ​ 展开全文c
01月02日 16:43	猫扑	【女博士举报北航教授性骚扰:曾借钱让怀孕女生封口】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。而陈小武回应称，其没有做过违法乱纪的事。1月2日，罗茜茜再次通过微信公众号发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据， ​ 展开全文c
01月02日 16:41	大牌奢侈品我这全都有vr	【女博士举报北航教授陈小武性骚扰再公布截图和录音证据】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。当天，陈小武曾接受媒体采访称，没做过违法乱纪的事。1月2日，罗茜茜例举证词、录音，以及第三方对话等证据，还抛出一条重磅：陈小武.. ​ 展开全文c
01月02日 16:37	用户5457397853	北航剁屌陈小武，论禽兽不如的长江学者 O网页链接 ​
01月02日 16:35	陕西检察	#时事新闻速递# 【女博士实名举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等 ​ 展开全文c
01月02日 16:33	新安晚报	【“实名举报北航博导性骚扰”女博士：加上我已有7名女性受害】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我的学妹们依旧在被他性 ​ 展开全文c
01月02日 16:32	山东反邪教	【女博士举报#北航教授性骚扰# 公布截图和录音证据】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。当天，陈小武曾接受媒体采访称，没做过违法乱纪的事。1月2日，罗茜茜例举证词、录音，以及第三方对话等证据，还抛出一条重磅：陈小武疑曾借 ​ 展开全文c
01月02日 16:30	现代金报	【12年后女博士实名举报北航博导性骚扰，称有7女生受害，校方：已暂停其工作】2018年第一天，美国硅谷华裔女学者罗茜茜在网上实名举报北京航空航天大学博士生导师、长江学者陈小武。其称，12年前在北航读博期间，曾被自己的副导师陈小武性骚扰。“最终决定说出这个秘密，是偶然间在网上看到，我的学妹 ​ 展开全文c
01月02日 16:30	江南晚报	【女博士举报北航教授性骚扰 再公布截图和录音证据】1月2日，罗茜茜再次发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​ 展开全文c
01月02日 16:24	财经太极猫	北航教授性骚扰事件爆料人再公布证据：用事实来说话 感觉这几个女博士啥的心黑手辣，这是要对导师陈小武斩尽杀绝啊。就算对一般的粗人，也不能这样极端，何况对方是堂堂北京航空航天大学的受人尊重的博导教授呢？ ​
01月02日 16:19	xyzfei	【北航教授性骚扰女学生添新证 曾借钱给怀孕女生封口】原标题：女博士举报北航教授陈小武性骚扰 再公布截图和录音证据女博士&ldquo;迟到12年的举报&rdquo;持续发酵。1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学 （分享自 @凤凰网） O北航教授性骚扰女学生添新证 曾借钱给怀孕女生封口 ​
01月02日 16:18	泥娃娃0605	由北航陈小武被举报、北电侯亮平实名举报事件，是否值得思考，中国硕、博士研究生导师权力是否过大，无约束？ - 50个回答，324人关注，O网页链接（想看更多？下载 @知乎 App：知乎） ​
01月02日 16:16	贾笑云微博	【北航教授性骚扰女学生添新证 曾借钱给怀孕女生封口】1月1日，女博士罗茜茜在12年之后，通过微信公众号发文，实名举报北京航空航天大学教授陈小武性骚扰女学生。1月2日，罗茜茜再次通过微信公众号发文，例举证词、录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问：“这已经是很强的证据链了 ​ 展开全文c
01月02日 16:11	知名插班生	【女博士举报北航教授性骚扰 再公布截图和录音证据】1月2日罗茜茜再次发文，例举证词录音，以及第三方佐证怀孕女生的存在等证据，“隔空”质问陈小武：“这已经是很强的证据链了。你还敢说自己没有违法乱纪？”在音频片段里，陈小武多次提出让女生做他女朋友，小蜜，提议同居等。 ​​​ 展开全文c
01月02日 16:10	吆嚯嚯	『女博士罗茜茜实名举报长江学者陈小武性骚扰女学生』O女博士罗茜茜实名举报长江学者陈小武性骚扰女学生 ​
